,state,country,Lat,Long,date,confirmed,recovered,death
41947,,Nepal,28.1667,84.25,6/27/20,12309,145236.0,28
41948,Aruba,Netherlands,12.5211,-69.9683,6/27/20,101,4870.0,3
41949,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,6/27/20,7,13267.0,0
41950,Curacao,Netherlands,12.1696,-68.99,6/27/20,23,11.0,1
41951,Sint Maarten,Netherlands,18.0425,-63.0548,6/27/20,77,1062.0,15
41952,,Netherlands,52.1326,5.2913,6/27/20,50074,40441.0,6105
41953,,New Zealand,-40.9006,174.886,6/27/20,1526,1466.0,22
41954,,Nicaragua,12.865416,-85.207229,6/27/20,2170,1384.0,74
41955,,Niger,17.607789,8.081666,6/27/20,1062,1014.0,67
41956,,Nigeria,9.082,8.6753,6/27/20,24077,93315.0,558
41957,,North Macedonia,41.6086,21.7453,6/27/20,5906,333.0,277
41958,,Norway,60.472,8.4689,6/27/20,8846,150376.0,249
41959,,Oman,21.512583,55.92325500000001,6/27/20,36953,1903.0,159
41960,,Pakistan,30.3753,69.3451,6/27/20,202955,4673.0,4118
41961,,Panama,8.538,-80.7821,6/27/20,30658,292.0,592
41962,,Papua New Guinea,-6.314993,143.95555,6/27/20,11,0.0,0
41963,,Paraguay,-23.4425,-58.4438,6/27/20,1942,29300.0,15
41964,,Peru,-9.19,-75.0152,6/27/20,275989,126.0,9135
41965,,Philippines,12.879721,121.774017,6/27/20,34803,438.0,1236
41966,,Poland,51.9194,19.1451,6/27/20,33714,4858.0,1435
41967,,Portugal,39.3999,-8.2245,6/27/20,41189,183.0,1561
41968,,Qatar,25.3548,51.1839,6/27/20,93663,3071.0,110
41969,,Romania,45.9432,24.9668,6/27/20,26022,24.0,1589
41970,,Russia,61.52401,105.318756,6/27/20,626779,447.0,8958
41971,,Rwanda,-1.9403,29.8739,6/27/20,878,115.0,2
41972,,Saint Kitts and Nevis,17.357822,-62.782998,6/27/20,15,1048.0,0
41973,,Saint Lucia,13.9094,-60.9789,6/27/20,19,180680.0,0
41974,,Saint Vincent and the Grenadines,12.9843,-61.2872,6/27/20,29,906763.0,0
41975,,San Marino,43.9424,12.4578,6/27/20,698,891.0,42
41976,,Sao Tome and Principe,0.1864,6.6131,6/27/20,713,22131.0,13
41977,,Saudi Arabia,23.885942,45.079162,6/27/20,178504,40297.0,1511
41978,,Senegal,14.4974,-14.4524,6/27/20,6459,3.0,102
41979,,Serbia,44.0165,21.0059,6/27/20,13792,137.0,267
41980,,Seychelles,-4.6796,55.492,6/27/20,20,7.0,0
41981,,Sierra Leone,8.460555000000001,-11.779889,6/27/20,1410,194.0,59
41982,,Singapore,1.2833,103.8333,6/27/20,43246,512.0,26
41983,,Slovakia,48.669,19.699,6/27/20,1657,13.0,28
41984,,Slovenia,46.1512,14.9955,6/27/20,1572,176.0,109
41985,,Somalia,5.152149,46.199616,6/27/20,2878,312.0,90
41986,,South Africa,-30.5595,22.9375,6/27/20,131800,10.0,2413
41987,,South Sudan,6.877000000000002,31.307,6/27/20,1942,11.0,36
41988,,Spain,40.463667,-3.74922,6/27/20,248469,0.0,28341
41989,,Sri Lanka,7.873054,80.77179699999998,6/27/20,2033,849.0,11
41990,,Sudan,12.8628,30.2176,6/27/20,9257,6584.0,572
41991,,Suriname,3.9193,-56.0278,6/27/20,467,2100.0,11
41992,,Sweden,60.128161,18.643501,6/27/20,65972,340.0,5460
41993,,Switzerland,46.8182,8.2275,6/27/20,31555,491.0,1962
41994,,Syria,34.802075,38.99681500000001,6/27/20,256,8.0,9
41995,,Taiwan*,23.7,121.0,6/27/20,447,552.0,7
41996,,Tajikistan,38.861,71.2761,6/27/20,5799,1348.0,52
41997,,Tanzania,-6.369028,34.888822,6/27/20,509,181.0,21
41998,,Thailand,15.870032,100.992541,6/27/20,3162,20103.0,58
41999,,Timor-Leste,-8.874217,125.727539,6/27/20,24,1702.0,0
42000,,Togo,8.6195,0.8248,6/27/20,615,11884.0,14
42001,,Trinidad and Tobago,10.6918,-61.2225,6/27/20,126,800.0,8
42002,,Tunisia,33.886917,9.537499,6/27/20,1168,108.0,50
42003,,Turkey,38.9637,35.2433,6/27/20,195883,23.0,5082
42004,,US,40.0,-100.0,6/27/20,2510259,28531.0,126335
42005,,Uganda,1.373333,32.290275,6/27/20,848,16302.0,0
42006,,Ukraine,48.3794,31.1656,6/27/20,42932,105.0,1121
42007,,United Arab Emirates,23.424076,53.847818,6/27/20,47360,2987.0,311
42008,Anguilla,United Kingdom,18.2206,-63.0686,6/27/20,3,29.0,0
42009,Bermuda,United Kingdom,32.3078,-64.7505,6/27/20,146,1055.0,9
42010,British Virgin Islands,United Kingdom,18.4207,-64.64,6/27/20,8,436.0,1
42011,Cayman Islands,United Kingdom,19.3133,-81.2546,6/27/20,196,215.0,1
42012,Channel Islands,United Kingdom,49.3723,-2.3644,6/27/20,571,2028.0,47
42013,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,6/27/20,13,600.0,0
42014,Gibraltar,United Kingdom,36.1408,-5.3536,6/27/20,177,16647.0,0
42015,Isle of Man,United Kingdom,54.2361,-4.5481,6/27/20,336,12182.0,24
42016,Montserrat,United Kingdom,16.742498,-62.187366,6/27/20,11,89.0,1
42017,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,6/27/20,16,25178.0,1
42018,,United Kingdom,55.3781,-3.4360000000000004,6/27/20,282308,76149.0,40289
42019,,Uruguay,-32.5228,-55.7658,6/27/20,924,90.0,26
42020,,Uzbekistan,41.377491,64.585262,6/27/20,7682,51120.0,20
42021,,Venezuela,6.4238,-66.5897,6/27/20,5130,17091.0,42
42022,,Vietnam,14.058324,108.277199,6/27/20,355,19.0,0
42023,,West Bank and Gaza,31.9522,35.2332,6/27/20,1815,333.0,4
42024,,Western Sahara,24.2155,-12.8858,6/27/20,10,53.0,1
42025,,Yemen,15.552727,48.516388,6/27/20,1103,11929.0,296
42026,,Zambia,-13.133897,27.849332,6/27/20,1531,2598.0,21
42027,,Zimbabwe,-19.015438,29.154857,6/27/20,567,31.0,6
42028,,Afghanistan,33.93911,67.709953,6/28/20,30967,1062542.0,721
42029,,Albania,41.1533,20.1683,6/28/20,2402,138.0,55
42030,,Algeria,28.0339,1.6596,6/28/20,13273,3000.0,897
42031,,Andorra,42.5063,1.5218,6/28/20,855,858.0,52
42032,,Angola,-11.2027,17.8739,6/28/20,267,245.0,11
42033,,Antigua and Barbuda,17.0608,-61.7964,6/28/20,69,118.0,3
42034,,Argentina,-38.4161,-63.6167,6/28/20,59933,722.0,1232
42035,,Armenia,40.0691,45.0382,6/28/20,24645,131.0,426
42036,Australian Capital Territory,Australia,-35.4735,149.0124,6/28/20,108,10100.0,3
42037,New South Wales,Australia,-33.8688,151.2093,6/28/20,3184,71141.0,49
42038,Northern Territory,Australia,-12.4634,130.8456,6/28/20,29,970.0,0
42039,Queensland,Australia,-27.4698,153.0251,6/28/20,1067,787.0,6
42040,South Australia,Australia,-34.9285,138.6007,6/28/20,440,264378.0,4
42041,Tasmania,Australia,-42.8821,147.3272,6/28/20,228,985.0,13
42042,Victoria,Australia,-37.8136,144.9631,6/28/20,2099,596.0,20
42043,Western Australia,Australia,-31.9505,115.8605,6/28/20,609,574.0,9
42044,,Austria,47.5162,14.5501,6/28/20,17654,360.0,702
42045,,Azerbaijan,40.1431,47.5769,6/28/20,16424,154.0,198
42046,,Bahamas,25.025885,-78.035889,6/28/20,104,1631.0,11
42047,,Bahrain,26.0275,50.55,6/28/20,25705,252.0,83
42048,,Bangladesh,23.685,90.3563,6/28/20,137787,145.0,1738
42049,,Barbados,13.1939,-59.5432,6/28/20,97,165.0,7
42050,,Belarus,53.7098,27.9534,6/28/20,61475,337.0,383
42051,,Belgium,50.8333,4.469936,6/28/20,61295,934.0,9732
42052,,Belize,17.1899,-88.4976,6/28/20,24,1254.0,2
42053,,Benin,9.3077,2.3158,6/28/20,1149,1157.0,16
42054,,Bhutan,27.5142,90.4336,6/28/20,76,63623.0,0
42055,,Bolivia,-16.2902,-63.5887,6/28/20,31524,1015.0,1014
42056,,Bosnia and Herzegovina,43.9159,17.6791,6/28/20,3935,237.0,178
42057,,Botswana,-22.3285,24.6849,6/28/20,92,654.0,1
42058,,Brazil,-14.235,-51.9253,6/28/20,1344143,931.0,57622
42059,,Brunei,4.5353,114.7277,6/28/20,141,153.0,3
42060,,Bulgaria,42.7339,25.4858,6/28/20,4691,150.0,219
42061,,Burkina Faso,12.2383,-1.5616,6/28/20,959,45.0,53
42062,,Burma,21.9162,95.956,6/28/20,299,75.0,6
42063,,Burundi,-3.3731,29.9189,6/28/20,170,18.0,1
42064,,Cabo Verde,16.5388,-23.0418,6/28/20,1155,313.0,12
42065,,Cambodia,11.55,104.9167,6/28/20,141,785.0,0
42066,,Cameroon,3.848,11.5021,6/28/20,12592,685.0,313
42067,Alberta,Canada,53.9333,-116.5765,6/28/20,7996,198.0,154
42068,British Columbia,Canada,53.7267,-127.6476,6/28/20,2878,581.0,174
42069,Diamond Princess,Canada,0.0,0.0,6/28/20,0,194.0,1
42070,Grand Princess,Canada,0.0,0.0,6/28/20,13,1.0,0
42071,Manitoba,Canada,53.7609,-98.8139,6/28/20,322,73.0,7
42072,New Brunswick,Canada,46.5653,-66.4619,6/28/20,165,183.0,2
42073,Newfoundland and Labrador,Canada,53.1355,-57.6604,6/28/20,261,1267.0,3
42074,Northwest Territories,Canada,64.8255,-124.8457,6/28/20,5,47961.0,0
42075,Nova Scotia,Canada,44.682,-63.7443,6/28/20,1061,266.0,63
42076,Ontario,Canada,51.2538,-85.3232,6/28/20,36597,501.0,2717
42077,Prince Edward Island,Canada,46.5107,-63.4168,6/28/20,27,3226.0,0
42078,Quebec,Canada,52.9399,-73.5491,6/28/20,55079,1776.0,5448
42079,Saskatchewan,Canada,52.9399,-106.4509,6/28/20,778,5384.0,13
42080,Yukon,Canada,64.2823,-135.0,6/28/20,11,2210.0,0
42081,,Central African Republic,6.6111,20.9394,6/28/20,3429,2234.0,45
42082,,Chad,15.4542,18.7322,6/28/20,866,839.0,74
42083,,Chile,-35.6751,-71.543,6/28/20,271982,7873.0,5509
42084,Anhui,China,31.8257,117.2264,6/28/20,991,187.0,6
42085,Beijing,China,40.1824,116.4142,6/28/20,912,13.0,9
42086,Chongqing,China,30.0572,107.874,6/28/20,582,11935.0,6
42087,Fujian,China,26.0789,117.9874,6/28/20,363,651.0,1
42088,Gansu,China,35.7518,104.2861,6/28/20,163,4610.0,2
42089,Guangdong,China,23.3417,113.4244,6/28/20,1637,18.0,8
42090,Guangxi,China,23.8298,108.7881,6/28/20,254,19489.0,2
42091,Guizhou,China,26.8154,106.8748,6/28/20,147,28872.0,2
42092,Hainan,China,19.1959,109.7453,6/28/20,171,21238.0,6
42093,Hebei,China,39.549,116.1306,6/28/20,349,4730.0,6
42094,Heilongjiang,China,47.862,127.7615,6/28/20,947,842.0,13
42095,Henan,China,37.8957,114.9042,6/28/20,1276,56.0,22
42096,Hong Kong,China,22.3,114.2,6/28/20,1199,1875.0,7
42097,Hubei,China,30.9756,112.2707,6/28/20,68135,564.0,4512
42098,Hunan,China,27.6104,111.7088,6/28/20,1019,2430.0,4
42099,Inner Mongolia,China,44.0935,113.9448,6/28/20,238,18.0,1
42100,Jiangsu,China,32.9711,119.455,6/28/20,654,6700.0,0
42101,Jiangxi,China,27.614,115.7221,6/28/20,932,1984.0,1
42102,Jilin,China,43.6661,126.1923,6/28/20,155,60.0,2
42103,Liaoning,China,41.2956,122.6085,6/28/20,155,157.0,2
42104,Macau,China,22.1667,113.55,6/28/20,46,98.0,0
42105,Ningxia,China,37.2692,106.1655,6/28/20,75,2375.0,0
42106,Qinghai,China,35.7452,95.9956,6/28/20,18,21.0,0
42107,Shaanxi,China,35.1917,108.8701,6/28/20,320,472.0,3
42108,Shandong,China,36.3427,118.1498,6/28/20,792,6.0,7
42109,Shanghai,China,31.202,121.4491,6/28/20,708,1.0,7
42110,Shanxi,China,37.5777,112.2922,6/28/20,198,37.0,0
42111,Sichuan,China,30.6171,102.7103,6/28/20,592,72233.0,3
42112,Tianjin,China,39.3054,117.323,6/28/20,198,2574.0,3
42113,Tibet,China,31.6927,88.0924,6/28/20,1,27.0,0
42114,Xinjiang,China,41.1129,85.2401,6/28/20,76,830.0,3
42115,Yunnan,China,24.974,101.487,6/28/20,185,182160.0,2
42116,Zhejiang,China,29.1832,120.0934,6/28/20,1269,16070.0,1
42117,,Colombia,4.5709,-74.2973,6/28/20,91769,1374.0,3178
42118,,Comoros,-11.6455,43.3333,6/28/20,272,23.0,7
42119,,Congo (Brazzaville),-0.228,15.8277,6/28/20,1087,3429.0,37
42120,,Congo (Kinshasa),-4.0383,21.7587,6/28/20,6827,4522.0,157
42121,,Costa Rica,9.7489,-83.7534,6/28/20,3130,760.0,15
42122,,Cote d'Ivoire,7.54,-5.5471,6/28/20,9101,120.0,66
42123,,Croatia,45.1,15.2,6/28/20,2691,1824.0,107
42124,,Cuba,21.521757,-77.78116700000002,6/28/20,2332,12.0,86
42125,,Cyprus,35.1264,33.4299,6/28/20,994,2585.0,19
42126,,Czechia,49.8175,15.473,6/28/20,11603,2860.0,348
42127,Faroe Islands,Denmark,61.8926,-6.9118,6/28/20,187,1799.0,0
42128,Greenland,Denmark,71.7069,-42.6043,6/28/20,13,439934.0,0
42129,,Denmark,56.2639,9.5018,6/28/20,12675,29919.0,604
42130,,Diamond Princess,0.0,0.0,6/28/20,712,204083.0,13
42131,,Djibouti,11.8251,42.5903,6/28/20,4643,34741.0,52
42132,,Dominica,15.415,-61.371,6/28/20,18,23364.0,0
42133,,Dominican Republic,18.7357,-70.1627,6/28/20,31373,18056.0,726
42134,,Ecuador,-1.8312,-78.1834,6/28/20,55255,192241.0,4429
42135,,Egypt,26.820553000000004,30.802498,6/28/20,65188,591.0,2789
42136,,El Salvador,13.7942,-88.8965,6/28/20,5934,17007.0,152
42137,,Equatorial Guinea,1.6508,10.2679,6/28/20,2001,957.0,32
42138,,Eritrea,15.1794,39.7823,6/28/20,191,15860.0,0
42139,,Estonia,58.5953,25.0136,6/28/20,1987,2414.0,69
42140,,Eswatini,-26.5225,31.4659,6/28/20,781,11914.0,11
42141,,Ethiopia,9.145,40.4897,6/28/20,5689,1902.0,98
42142,,Fiji,-17.7134,178.065,6/28/20,18,41001.0,0
42143,,Finland,61.92411,25.748151,6/28/20,7198,2916.0,328
42144,French Guiana,France,3.9339,-53.1258,6/28/20,3461,19.0,12
42145,French Polynesia,France,-17.6797,149.4068,6/28/20,62,1000.0,0
42146,Guadeloupe,France,16.265,-61.551,6/28/20,182,1311.0,14
42147,Martinique,France,14.6415,-61.0242,6/28/20,242,11.0,14
42148,Mayotte,France,-12.8275,45.166244,6/28/20,2508,377.0,32
42149,New Caledonia,France,-20.904305,165.618042,6/28/20,21,269.0,0
42150,Reunion,France,-21.1151,55.5364,6/28/20,521,81.0,2
42151,Saint Barthelemy,France,17.9,-62.8333,6/28/20,6,1547.0,0
42152,Saint Pierre and Miquelon,France,46.8852,-56.3159,6/28/20,1,4016.0,0
42153,St Martin,France,18.0708,-63.0501,6/28/20,43,0.0,3
42154,,France,46.2276,2.2137,6/28/20,192429,1135.0,29704
42155,,Gabon,-0.8037,11.6094,6/28/20,5209,317.0,40
42156,,Gambia,13.4432,-15.3101,6/28/20,45,8476.0,2
42157,,Georgia,42.3154,43.3569,6/28/20,924,2113.0,15
42158,,Germany,51.165691,10.451526,6/28/20,194693,1547.0,8968
42159,,Ghana,7.9465,-1.0232,6/28/20,16742,652.0,112
42160,,Greece,39.0742,21.8243,6/28/20,3376,1896.0,191
42161,,Grenada,12.1165,-61.679,6/28/20,23,330.0,0
42162,,Guatemala,15.7835,-90.2308,6/28/20,16930,204826.0,727
42163,,Guinea,9.9456,-9.6966,6/28/20,5342,11047.0,31
42164,,Guinea-Bissau,11.8037,-15.1804,6/28/20,1614,95.0,22
42165,,Guyana,4.860416000000002,-58.93018000000001,6/28/20,230,194.0,12
42166,,Haiti,18.9712,-72.2852,6/28/20,5777,315.0,100
42167,,Holy See,41.9029,12.4534,6/28/20,12,10173.0,0
42168,,Honduras,15.2,-86.2419,6/28/20,18082,277.0,479
42169,,Hungary,47.1625,19.5033,6/28/20,4142,25.0,581
42170,,Iceland,64.9631,-19.0208,6/28/20,1821,6811.0,10
42171,,India,20.593684,78.96288,6/28/20,548318,98.0,16475
42172,,Indonesia,-0.7893,113.9213,6/28/20,54010,7.0,2754
42173,,Iran,32.427908,53.68804599999999,6/28/20,222669,19.0,10508
42174,,Iraq,33.223191,43.679291,6/28/20,45402,63.0,1756
42175,,Ireland,53.1424,-7.6921,6/28/20,25439,0.0,1735
42176,,Israel,31.046051,34.851612,6/28/20,23755,1492.0,318
42177,,Italy,41.87194,12.56738,6/28/20,240310,1238.0,34738
42178,,Jamaica,18.1096,-77.2975,6/28/20,696,968.0,10
42179,,Japan,36.204824,138.252924,6/28/20,18366,11828.0,972
42180,,Jordan,31.24,36.51,6/28/20,1121,3199.0,9
42181,,Kazakhstan,48.0196,66.9237,6/28/20,21327,8138.0,178
42182,,Kenya,-0.0236,37.9062,6/28/20,6070,29146.0,143
42183,,"Korea, South",35.90775700000001,127.766922,6/28/20,12757,134957.0,282
42184,,Kosovo,42.602636,20.902977,6/28/20,2590,18036.0,48
42185,,Kuwait,29.31166,47.481766,6/28/20,44942,8.0,348
42186,,Kyrgyzstan,41.20438,74.766098,6/28/20,5017,1180.0,50
42187,,Laos,19.85627,102.495496,6/28/20,19,197619.0,0
42188,,Latvia,56.8796,24.6032,6/28/20,1116,12185.0,30
42189,,Lebanon,33.8547,35.8623,6/28/20,1740,23966.0,34
42190,,Lesotho,-29.61,28.2336,6/28/20,27,29166.0,0
42191,,Liberia,6.4280550000000005,-9.429499,6/28/20,768,93898.0,34
42192,,Libya,26.3351,17.228331,6/28/20,762,20213.0,21
42193,,Liechtenstein,47.14,9.55,6/28/20,82,453570.0,1
42194,,Lithuania,55.1694,23.8813,6/28/20,1815,575.0,78
42195,,Luxembourg,49.8153,6.1296,6/28/20,4242,15.0,110
42196,,MS Zaandam,0.0,0.0,6/28/20,9,19.0,2
42197,,Madagascar,-18.766947,46.869107,6/28/20,2078,29.0,18
42198,,Malawi,-13.2543,34.3015,6/28/20,1146,656.0,13
42199,,Malaysia,4.210483999999999,101.975766,6/28/20,8634,269.0,121
42200,,Maldives,3.2028,73.2207,6/28/20,2324,149634.0,8
42201,,Mali,17.570692,-3.996166000000001,6/28/20,2147,4870.0,114
42202,,Malta,35.9375,14.3754,6/28/20,670,13366.0,9
42203,,Mauritania,21.0079,-10.9408,6/28/20,4149,11.0,126
42204,,Mauritius,-20.348404,57.552152,6/28/20,341,1086.0,10
42205,,Mexico,23.6345,-102.5528,6/28/20,216852,40717.0,26648
42206,,Moldova,47.4116,28.3699,6/28/20,16250,1466.0,530
42207,,Monaco,43.7333,7.4167,6/28/20,103,1384.0,4
42208,,Mongolia,46.8625,103.8467,6/28/20,220,1051.0,0
42209,,Montenegro,42.708678000000006,19.37439,6/28/20,481,97848.0,11
42210,,Morocco,31.7917,-7.0926,6/28/20,12052,333.0,221
42211,,Mozambique,-18.665695,35.529562,6/28/20,859,150376.0,5
42212,,Namibia,-22.9576,18.4904,6/28/20,183,1917.0,0
42213,,Nepal,28.1667,84.25,6/28/20,12772,4899.0,28
42214,Aruba,Netherlands,12.5211,-69.9683,6/28/20,101,315.0,3
42215,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,6/28/20,7,0.0,0
42216,Curacao,Netherlands,12.1696,-68.99,6/28/20,23,29300.0,1
42217,Sint Maarten,Netherlands,18.0425,-63.0548,6/28/20,77,126.0,15
42218,,Netherlands,52.1326,5.2913,6/28/20,50147,438.0,6105
42219,,New Zealand,-40.9006,174.886,6/28/20,1528,4914.0,22
42220,,Nicaragua,12.865416,-85.207229,6/28/20,2170,183.0,74
42221,,Niger,17.607789,8.081666,6/28/20,1074,3072.0,67
42222,,Nigeria,9.082,8.6753,6/28/20,24567,24.0,565
42223,,North Macedonia,41.6086,21.7453,6/28/20,6080,450.0,286
42224,,Norway,60.472,8.4689,6/28/20,8855,117.0,249
42225,,Oman,21.512583,55.92325500000001,6/28/20,38150,1049.0,163
42226,,Pakistan,30.3753,69.3451,6/28/20,206512,182995.0,4167
42227,,Panama,8.538,-80.7821,6/28/20,31686,924148.0,604
42228,,Papua New Guinea,-6.314993,143.95555,6/28/20,11,892.0,0
42229,,Paraguay,-23.4425,-58.4438,6/28/20,2127,22462.0,15
42230,,Peru,-9.19,-75.0152,6/28/20,279419,40721.0,9317
42231,,Philippines,12.879721,121.774017,6/28/20,35455,3.0,1244
42232,,Poland,51.9194,19.1451,6/28/20,33907,137.0,1438
42233,,Portugal,39.3999,-8.2245,6/28/20,41646,7.0,1564
42234,,Qatar,25.3548,51.1839,6/28/20,94413,194.0,110
42235,,Romania,45.9432,24.9668,6/28/20,26313,512.0,1612
42236,,Russia,61.52401,105.318756,6/28/20,633563,13.0,9060
42237,,Rwanda,-1.9403,29.8739,6/28/20,900,176.0,2
42238,,Saint Kitts and Nevis,17.357822,-62.782998,6/28/20,15,312.0,0
42239,,Saint Lucia,13.9094,-60.9789,6/28/20,19,10.0,0
42240,,Saint Vincent and the Grenadines,12.9843,-61.2872,6/28/20,29,11.0,0
42241,,San Marino,43.9424,12.4578,6/28/20,698,0.0,42
42242,,Sao Tome and Principe,0.1864,6.6131,6/28/20,713,858.0,13
42243,,Saudi Arabia,23.885942,45.079162,6/28/20,182493,6628.0,1551
42244,,Senegal,14.4974,-14.4524,6/28/20,6586,2100.0,105
42245,,Serbia,44.0165,21.0059,6/28/20,14046,341.0,270
42246,,Seychelles,-4.6796,55.492,6/28/20,70,491.0,0
42247,,Sierra Leone,8.460555000000001,-11.779889,6/28/20,1427,8.0,60
42248,,Singapore,1.2833,103.8333,6/28/20,43459,575.0,26
42249,,Slovakia,48.669,19.699,6/28/20,1664,1348.0,28
42250,,Slovenia,46.1512,14.9955,6/28/20,1581,197.0,111
42251,,Somalia,5.152149,46.199616,6/28/20,2894,20179.0,90
42252,,South Africa,-30.5595,22.9375,6/28/20,138134,1744.0,2456
42253,,South Sudan,6.877000000000002,31.307,6/28/20,1989,12094.0,36
42254,,Spain,40.463667,-3.74922,6/28/20,248770,800.0,28343
42255,,Sri Lanka,7.873054,80.77179699999998,6/28/20,2037,117.0,11
42256,,Sudan,12.8628,30.2176,6/28/20,9257,23.0,572
42257,,Suriname,3.9193,-56.0278,6/28/20,490,30095.0,11
42258,,Sweden,60.128161,18.643501,6/28/20,66392,16907.0,5478
42259,,Switzerland,46.8182,8.2275,6/28/20,31617,105.0,1962
42260,,Syria,34.802075,38.99681500000001,6/28/20,256,2986.0,9
42261,,Taiwan*,23.7,121.0,6/28/20,447,29.0,7
42262,,Tajikistan,38.861,71.2761,6/28/20,5849,1056.0,52
42263,,Tanzania,-6.369028,34.888822,6/28/20,509,436.0,21
42264,,Thailand,15.870032,100.992541,6/28/20,3162,215.0,58
42265,,Timor-Leste,-8.874217,125.727539,6/28/20,24,2058.0,0
42266,,Togo,8.6195,0.8248,6/28/20,642,602.0,14
42267,,Trinidad and Tobago,10.6918,-61.2225,6/28/20,126,16686.0,8
42268,,Tunisia,33.886917,9.537499,6/28/20,1169,12635.0,50
42269,,Turkey,38.9637,35.2433,6/28/20,197239,89.0,5097
42270,,US,40.0,-100.0,6/28/20,2549864,25570.0,126586
42271,,Uganda,1.373333,32.290275,6/28/20,859,78102.0,0
42272,,Ukraine,48.3794,31.1656,6/28/20,43856,90.0,1142
42273,,United Arab Emirates,23.424076,53.847818,6/28/20,47797,51902.0,313
42274,Anguilla,United Kingdom,18.2206,-63.0686,6/28/20,3,17122.0,0
42275,Bermuda,United Kingdom,32.3078,-64.7505,6/28/20,146,19.0,9
42276,British Virgin Islands,United Kingdom,18.4207,-64.64,6/28/20,8,333.0,1
42277,Cayman Islands,United Kingdom,19.3133,-81.2546,6/28/20,196,55.0,1
42278,Channel Islands,United Kingdom,49.3723,-2.3644,6/28/20,571,12398.0,47
42279,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,6/28/20,13,2693.0,0
42280,Gibraltar,United Kingdom,36.1408,-5.3536,6/28/20,177,31.0,0
42281,Isle of Man,United Kingdom,54.2361,-4.5481,6/28/20,336,1107012.0,24
42282,Montserrat,United Kingdom,16.742498,-62.187366,6/28/20,11,138.0,1
42283,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,6/28/20,28,3037.0,1
42284,,United Kingdom,55.3781,-3.4360000000000004,6/28/20,282703,860.0,40320
42285,,Uruguay,-32.5228,-55.7658,6/28/20,929,245.0,27
42286,,Uzbekistan,41.377491,64.585262,6/28/20,7948,118.0,22
42287,,Venezuela,6.4238,-66.5897,6/28/20,5297,724.0,44
42288,,Vietnam,14.058324,108.277199,6/28/20,355,131.0,0
42289,,West Bank and Gaza,31.9522,35.2332,6/28/20,1990,11525.0,4
42290,,Western Sahara,24.2155,-12.8858,6/28/20,10,71418.0,1
42291,,Yemen,15.552727,48.516388,6/28/20,1118,976.0,302
42292,,Zambia,-13.133897,27.849332,6/28/20,1557,788.0,22
42293,,Zimbabwe,-19.015438,29.154857,6/28/20,567,268251.0,6
42294,,Afghanistan,33.93911,67.709953,6/29/20,31238,985.0,733
42295,,Albania,41.1533,20.1683,6/29/20,2466,613.0,58
42296,,Algeria,28.0339,1.6596,6/29/20,13571,574.0,905
42297,,Andorra,42.5063,1.5218,6/29/20,855,360.0,52
42298,,Angola,-11.2027,17.8739,6/29/20,276,159.0,11
42299,,Antigua and Barbuda,17.0608,-61.7964,6/29/20,69,1631.0,3
42300,,Argentina,-38.4161,-63.6167,6/29/20,62268,252.0,1280
42301,,Armenia,40.0691,45.0382,6/29/20,25127,145.0,433
42302,Australian Capital Territory,Australia,-35.4735,149.0124,6/29/20,108,165.0,3
42303,New South Wales,Australia,-33.8688,151.2093,6/29/20,3189,337.0,49
42304,Northern Territory,Australia,-12.4634,130.8456,6/29/20,29,934.0,0
42305,Queensland,Australia,-27.4698,153.0251,6/29/20,1067,1254.0,6
42306,South Australia,Australia,-34.9285,138.6007,6/29/20,443,1161.0,4
42307,Tasmania,Australia,-42.8821,147.3272,6/29/20,228,63623.0,13
42308,Victoria,Australia,-37.8136,144.9631,6/29/20,2159,1015.0,20
42309,Western Australia,Australia,-31.9505,115.8605,6/29/20,611,237.0,9
42310,,Austria,47.5162,14.5501,6/29/20,17723,654.0,703
42311,,Azerbaijan,40.1431,47.5769,6/29/20,16968,931.0,206
42312,,Bahamas,25.025885,-78.035889,6/29/20,104,153.0,11
42313,,Bahrain,26.0275,50.55,6/29/20,26239,150.0,84
42314,,Bangladesh,23.685,90.3563,6/29/20,141801,45.0,1783
42315,,Barbados,13.1939,-59.5432,6/29/20,97,75.0,7
42316,,Belarus,53.7098,27.9534,6/29/20,61790,18.0,387
42317,,Belgium,50.8333,4.469936,6/29/20,61361,313.0,9732
42318,,Belize,17.1899,-88.4976,6/29/20,24,785.0,2
42319,,Benin,9.3077,2.3158,6/29/20,1187,688.0,19
42320,,Bhutan,27.5142,90.4336,6/29/20,77,198.0,0
42321,,Bolivia,-16.2902,-63.5887,6/29/20,32125,581.0,1071
42322,,Bosnia and Herzegovina,43.9159,17.6791,6/29/20,4325,194.0,184
42323,,Botswana,-22.3285,24.6849,6/29/20,175,1.0,1
42324,,Brazil,-14.235,-51.9253,6/29/20,1368195,73.0,58314
42325,,Brunei,4.5353,114.7277,6/29/20,141,183.0,3
42326,,Bulgaria,42.7339,25.4858,6/29/20,4831,1267.0,223
